username,location,tweet_text,created_at,retweets,likes,language,tweet_text_english
ZeugeZ,no_location,welt polizeiberlin Hat die polizeiberlin alle amp von etwa schon Oder sind es soviele das eine beim kein Sinn macht Und sie deswegen lieber in ermitteln,2025-01-08 21:47:50+00:00,0,2,de,<pad> welt polizeiberlin Has the polizeiberlin all amp of about already Or are there so many that makes no sense and therefore they prefer to investigate in</s>
toottenhagn,Schweiz,Da wird gegen die Falschen ermittelt Ermittelt lieber gegen jene die Wahrheit unterdrcken wollen Wahrheit ist Demokratie Zensur und Propaganda Diktatur,2025-01-08 21:27:00+00:00,0,0,de,<pad> There is investigation against the wrong People prefer to investigate against those who want to subvert the truth Truth is democracy Censorship and propaganda dictatorship</s>
thomas_9778,no_location,SilvesterAusschreitungen Migrantische Mnner Mchten Menschen zu Opfern machen jetzt herunterladen,2025-01-08 21:17:14+00:00,0,0,de,<pad> New Year's Eve Riots Migrantic Mnner Mchts Making People Victims Download Now</s>
BlnTales,"Berlin, Deutschland",Sollte die polizeiberlin nicht besser gegen diejenigen ermitteln die euch und andere Helfer angegriffen haben und aus einen Kriegsschauplatz gemacht haben Stattdessen ermittelt man nun ernsthaft wer die Namen durchgestochen hat niusde,2025-01-08 21:08:17+00:00,0,0,de,"<pad> Shouldn't the police in Berlin better investigate against those who attacked you and other helpers and have turned a war scene Instead, one is now seriously investigating who stabbed the names niusde</s>"
Walter_G__,Bayern / Bavaria,welt Es soll also vertuscht werden die in strafbar,2025-01-08 21:04:22+00:00,0,2,de,<pad> world It should therefore be covered up in criminal</s>
andreas43452653,no_location,NancyFaeser Gibt es Zahlen zu bei denen Personen ohne vorhandene ohne Pass die deutsche Staatsangehrigkeit bekommen haben Ach bei einigen neuen Deutschen ist es mglich dass diese nach der Verleihung kriminell werden,2025-01-08 20:51:03+00:00,0,0,de,<pad> NancyFaeser Are there numbers for people without a passport who have received the German nationality?It is possible for some new Germans that they will become criminal after the award</s>
info_bitte,everyplace,Die ist um den Datenschutz bemht warum die der 406 nicht verffentlicht werden Doch ALLE und SzeneKenner wissen da die meisten Festgenommenen an ein haben,2025-01-08 20:33:01+00:00,0,1,de,<pad> This is about data protection why the 406 are not published But ALL and scene connoisseurs know because most of the arrested have on a</s>
ErzaehlDochMal_,Deutschland,Mit wem hast du Silvester verbracht,2025-01-08 19:16:43+00:00,0,0,de,<pad> Who did you spend New Year's Eve with?</s>
publizistikon,MünsterNRW 🇩🇪,Anspruch und Wirklichkeit in In kommt es zu bergriffen auf junge Frauen durch Nordafrikaner wie in war die Neurechte nicht als Bollwerk gegen die unkontrollierte Migration angetreten,2025-01-08 19:09:19+00:00,2,14,de,<pad> Aspiration and reality in the event of attacks on young women by North Africans as well as in the case of new rights was not a bulwark against uncontrolled migration</s>
HeinzK_Berlin,no_location,Liste der der aus der in geleakt,2025-01-08 18:58:30+00:00,0,0,de,<pad> List of of the the the</s>
thomas_hocke,"Berlin, Deutschland",Nach der Der irgendwie komische Herr Kommentar,2025-01-08 18:18:03+00:00,0,0,de,<pad> After the The Kind of Weird Mr Comment</s>
doubtfireai,Bulgarien,BJJ Boxen amp Berlin Mein krasses Jahr,2025-01-08 16:59:20+00:00,0,0,de,<pad> BJJ Boxen amp Berlin My great year</s>
lieberHeinrich,no_location,PurgeDay in,2025-01-08 16:32:36+00:00,0,0,en,PurgeDay in
Nadine14037332,no_location,Du suchst spannende Flirts oder den Partner frs Leben Dann bist Du bei Hits genau richtig Hier kannst du mit interessanten Leuten aus deiner Nhe Flirten Quatschen oder Daten Melde dich Schnen amp GUTEN GELINGEN in 2025 gtgt,2025-01-08 16:09:05+00:00,0,0,de,<pad> You're looking for exciting flirts or your partner for life Then you're in the right place for hits Here you can chat with interesting people from your nhe flirting or data Sign up Schnen amp GUTEN GTGT in 2025</s>
e_munich,"Bayern, Deutschland",nikitheblogger Es heisst im brigen im zugewanderten Buntland nicht mehr Sondern Asylvester Weitgehend friedlich So jetzt stimmts,2025-01-08 15:22:05+00:00,4,37,de,<pad> nikitheblogger It is said in the brigen in the immigrated Buntland no longer special asylum vester Far-reaching peaceful So right now</s>
imsimantaa,"Jessore, Bangladesh.",About me,2025-01-08 14:50:57+00:00,1,0,en,About me
mutiarakhrnns,jakarta,Their expertise in driving digital transformation makes them a crucial partner in shaping the future of smart cities and sustainable urban growth,2025-01-08 14:35:52+00:00,0,0,en,Their expertise in driving digital transformation makes them a crucial partner in shaping the future of smart cities and sustainable urban growth
hatte_2x_besuch,irgendwo im nirgendwo,ES WAREN DEUTSCHE,2025-01-08 14:10:03+00:00,2,3,de,<pad> IT GERMANY</s>
Azadi77,🇩🇪,Nun sind vorbeiAber den hier vergesse ich niemals Was fr ein Psychopath Er zndete ein Bller in der Vagina seiner EX anwie krank muss ein Mensch seinum berhaupt auf so eine Idee zu kommen,2025-01-08 14:04:25+00:00,0,7,de,<pad> Now it's overBut I'll never forget this here What a psychopath He censored a bell in his ex's vagina how sick a person has to be around to get such an idea</s>
HLlive,"Lübeck, Germany",Silvester Polizei bittet um Fotos und Videos Im Behaimring wurden in der Silvesternacht Einsatzkrfte und Passanten mit Pyrotechnik beschossen und mit Bllern beworfen wir berichteten Mittlerweile,2025-01-08 14:02:07+00:00,1,0,de,"<pad> New Year's Eve Police asks for photos and videos In the Behaimring, troops and passers-by were fired with pyrotechnics on New Year's Eve, and we reported by now</s>"
6bot7Unimatrix,no_location,ArnoNymuski spaceloop23 bahngeschaedigt bzberlin LWojdowska Will dich nicht damit nerven oder spammen Aber ich habe die von jetzt soweit fertig Hier einfach fr dein Archiv Gruss,2025-01-08 13:32:02+00:00,0,1,de,<pad> ArnoNymuski spaceloop23 bahngeschädigt bzberlin LWoydowska Don't want to bother you with it or spam But I have the from now on finished here simply for your archive Greetings</s>
Wollihood,no_location,Viele reden nach in vom Rechtsstaat und fordern die volle Hrte dessen Wie das dann in der Realitt aussieht zeigt meine Anfrage zu den Verurteilungen nach den Krawallen der letzten beiden Jahre Kein einziger Tter in Haft und zig,2025-01-08 13:14:22+00:00,1,3,de,<pad> Many talk about the rule of law and demand the full amount of its what then looks like in reality shows my question about the convictions after the riots of the last two years Not a single Tter in prison and ten</s>
realteslahan,no_location,Silvester Warschau vs Berlin,2025-01-08 13:14:22+00:00,0,1,de,<pad> New Year's Eve Warsaw vs Berlin</s>
_Selbstdenker__,no_location,2 junge Frauen werden an von einer Horde bedrngt und versuchen zu flchten Hier live zu sehen Europa ist verloren Unsere Kinder wachsen in Angst auf,2025-01-08 13:03:26+00:00,0,0,de,<pad> 2 young women are distressed by a horde and try to liaise Watch live here Europe is lost Our children grow up in fear</s>
niko_mandl,Wildnis,Ich beobachte seit Jahren eine Zunahme der Knallerei an Selbst Naturschutzgebiete Berggipfel und Almen werden gezielt von Feierwtigen augesucht Nicht nur in diesen speziell sensiblen Bereichen sondern berall werden Wildtiere in dieser harten Winterzeit gestrt,2025-01-08 12:27:46+00:00,1,5,de,<pad> For years I have been observing an increase in the banging of self nature reserves Mountain peaks and alpine pastures are targeted by celebratory animals Not only in these particularly sensitive areas but everywhere wild animals are strangled during this hard winter time</s>
Zecory6569,no_location,Der Staat hat keine Kontrolle darber wer sich hier aufhlt und Warum Kugelbomben und Polizeipannen nicht unser Hauptproblem sind Hier sind Leute unterwegs die uns verhhnen und verspotten,2025-01-08 11:54:37+00:00,0,0,de,<pad> The state has no control over who is here and why bullet bombs and police breaks are not our main problem Here are people on the road who mock us and mock us</s>
PYRO_STAFF,no_location,Nico Bengalfeuer von Norma,2025-01-08 11:53:06+00:00,0,0,de,<pad> Nico Bengal fire from Norma</s>
bundesnews1,Berlin,Deutsche Nationalhymne August Heinrich Hoffmann von Fallersleben,2025-01-08 11:38:07+00:00,9,12,de,<pad> German National Anthem August Heinrich Hoffmann von Fallersleben</s>
MaxeBauman8205,Deutschland,schlgt vor zu dafr zentralegesteuerte zu ttigenUnd wieder diktiert unser ffentliches Leben Jahrzehntelang ging Silvester gutSeit paar Jahren nicht mehr,2025-01-08 11:35:40+00:00,0,0,de,<pad> suggests to be centralized and dictated again our public life For decades New Year's Eve went wellFor a few years no longer</s>
GianlucaMonz,"Köln, Deutschland",In der Silvesternacht sollen junge Mnner mit arabischen Wurzeln in Mailand junge Frauen sexuell belstigt haben Ein Video zeigt wie die Frauen versuchen die Mnner abzuwehren und in Trnen ausbrechen,2025-01-08 11:32:26+00:00,0,0,de,<pad> On New Year's Eve young men with Arab roots in Milan have sexually harassed young women A video shows how the women try to ward off the men and break out in tears</s>
LaLobaHH63,"Hamburg, Deutschland",Bei uns in der Umgebung wohnen viele verschiedene Kulturen Die jungen sind meist in Gruppen unterwegs Die n sind dabei meist in der Unterzahlt passen sich den Mnnern mit MiHiGru an bernehmen deren AnsichtenVerhalten Das ist nicht immer gut,2025-01-08 11:25:18+00:00,0,0,de,<pad> Many different cultures live in the area with us The young are mostly in groups The n are usually in the underpaid fit the men with MiHiGru to take their viewsBehavior That's not always good</s>
DYL_Ulenspiegel,"Braunschweig, Deutschland",WDRaktuell Klar Schuld sind immer die anderen nicht die Politiker die von den jammernden Wirten und Anwohnern gewhlt werden,2025-01-08 11:01:15+00:00,0,2,de,<pad> WDRcurrently clear blame is always the others not the politicians chosen by the whining hosts and residents</s>
Scalpdate,no_location,Long SYSTEMUPDATE,2025-01-08 10:00:07+00:00,0,0,en,Long SYSTEMUPDATE
bzberlin,Berlin,Jetzt doch Berliner SPD fordert,2025-01-09 15:58:38+00:00,0,4,de,<pad> Now Berlin SPD demands</s>
Saltytrees,Mölln,dennochberlin kaiwegner NancyFaeser Bundeskanzler Luft Jetzt gibt es kein Wegducken mehr Schluss mit dem alljhrlichen Silvesterterror,2025-01-09 13:18:56+00:00,0,1,de,<pad> yetberlin kaiwegner NancyFaeser Bundeskanzler Luft Now there is no ducking away from the annual New Year's terror</s>
GoscheUff,no_location,Ich wrd ja so nen mal 1 Tag bei den Rettungskrften mitfahren lassendass die Idioten mal sehen was hier fr Arbeit geleistet wird,2025-01-09 12:18:18+00:00,0,1,de,<pad> I'd like to take a day at the rescue stations to see what work is done here.</s>
Weber_AfD,"Paderborn, Deutschland",Die meisten Silvesterjihadisten in Berlin hatten einen arabischen Vornamen Wie kommt das blo Ich dachte alle Menschen seien gleich Deutsche machten das doch auch und nur ein Bllerverbot knnte uns helfen,2025-01-09 08:10:21+00:00,0,0,de,<pad> Most New Year's Eve jihadists in Berlin had an Arabic first name How come the blo I thought all people were the same Germans did that too and only a bullish ban could help us</s>
oedpmuenchen,München,sind gefhrlich umweltschdlich und einfach nervig Darum wollen wir das in ausweiten,2025-01-08 16:00:58+00:00,1,4,de,<pad> are dangerously environmentally harmful and simply annoying That's why we want to expand this into</s>
xSaxtoniX,Deutschland,Die Geschehnisse in Berlin zu Silvester noch mal in ein Video,2025-01-08 15:40:13+00:00,1,5,de,<pad> The events in Berlin on New Year's Eve again in a video</s>
612Mondkalb,no_location,Sie lgen wie gedruckt Doppelte Staatsbrgerschaft wird nie beachtet,2025-01-08 11:36:01+00:00,0,0,de,<pad> They lgen wie printed Doppelte Staatsbrgerschaft is never noticed</s>
MarcelAuermann,Berlin,um Zentrale auf,2025-01-08 10:59:15+00:00,0,0,de,<pad> to headquarters on</s>
Encilai,"Weyhe, Deutschland",Seit 31 Jahren zum ersten Mal bei diesem gesehen dass es Raketen auch ohne den Plastikstpsel gibt Warum war das nicht schon frher so Das spart Plastik und ist auch einfacher,2025-01-08 00:31:47+00:00,0,0,de,"<pad> For the first time since 31 years, this saw that there are rockets even without the plastic stick Why wasn't it like that before That saves plastic and is also easier</s>"
DanjaminCraig,no_location,Frher war das lauteste an der Knall der Heute sind es die Sirenen der Vielleicht sollten wir mal drber nachdenken was hier schief luft,2025-01-07 22:31:04+00:00,0,2,de,<pad> The loudest thing about the bang of today was the sirens of maybe we should think about what's going on here.</s>
true_cyprian,no_location,Permanente Verbote bringen keine Lsungen,2025-01-07 20:56:54+00:00,0,0,de,<pad> Permanent prohibitions do not bring solutions</s>
tvberlin,Berlin,Brandenburger Innenministerin Lange bezeichnet als Scheinlsung gegen Dobrindt durch Nachrichten auf tvberlun uter,2025-01-07 17:00:00+00:00,0,0,de,<pad> Brandenburger Interior Minister Lange describes as a sham against Dobrindt by news on tvberlun uter</s>
steffi2105,no_location,Ich habe soeben die Petition fr die Kampagne Bundesweites Bllerverbot jetzt unterschrieben Gehe jetzt auf falls du auch die Kampagne untersttzen willst,2025-01-07 13:39:08+00:00,0,7,de,<pad> I just signed the petition for the campaign Federal ban on bulls Now go on if you want to support the campaign</s>
Sabeth_Pademira,Hamburg. Heimat: Heidelberg,Man frage sich wer aus welchen Grnden diesen kostenintensiven strenden Krach Lrm und Mll braucht will thread,2025-01-07 11:19:56+00:00,0,0,de,<pad> One wonders who needs this cost-intensive strenuous noise Lrm and Mll from what source thread</s>
gemusegurke,no_location,Natrlich kommt das System erwartungsgem mit Mehrheitlich Deutsche Alles Andere htte mich gewundert,2025-01-07 11:01:49+00:00,0,1,de,"<pad> Of course, the system is expected to come with majority German Everything Other I was surprised</s>"
thetruthonex,no_location,BettinaJarasch Wer zuknftig sicher feiern mchte und gesund ins neue Jahr starten mchte Sollte aus Sicherheitsgrnden die whlen Nicht die sind das Problem was das Problem ist muss jeder gesunde Mensch mit gesunden Verstand selbst erkennen Die AfD ist,2025-01-06 20:54:45+00:00,0,2,de,<pad> BettinaJarasch Those who want to celebrate safely in the future and want to start the new year in a healthy way Should choose from safety grounds Not those are the problem which is the problem every healthy person with a healthy mind needs to recognize the AfD is</s>
Migrantengewalt,no_location,ulfposh Kein hat einen oder von alleine angegriffen auch nie ein alleine So als fr grne Kleinsthirne,2025-01-06 19:38:16+00:00,0,0,de,<pad> sulfposh No one has attacked you or by himself even a single person So as a grinned brain</s>
ClaudiagrLucian,no_location,BettinaJarasch Ach das Bllerverbot soll also Sicherheitskrfte usw schtzen Was stimmt bei euch im Kopf nicht dass ihr nicht erkennen wollt dass es nicht die und die sind sondern die Menschen Ich fordere ein Verbot des Faschismus der,2025-01-06 17:50:28+00:00,0,0,de,<pad> BettinaJarasch Ach das Bllerbanzt soll Sicherheitskrfte etc schtzen What's wrong with you in the head not that you don't want to realize that it's not the people and they're the people I demand a ban on fascism of the</s>
Lana_Grace_18,no_location,Gute Idee,2025-01-06 16:37:25+00:00,0,10,de,Gute Idee
EmpireOfX,"Buenos Aires, Argentina",ulfposh Ich bin auerdem fr ein Schwimmbder Verbot Da gehts doch wegen der gleichen Klientel genauso ab Stck fr Stck nehmen wir uns selbst die Freiheiten und realisieren es nicht mal,2025-01-06 16:17:53+00:00,3,38,de,"<pad> sulfposh I'm just for a swimmer ban Because of the same clientele, we take away the freedoms ourselves and don't even realize it.</s>"
ByEvin31,Deutschland,Was haben die was wir nicht haben,2025-01-06 16:09:40+00:00,0,0,de,<pad> What do they have what we don't have?</s>
rej0hn,Dortmund - NRW,derspiegel regulation wre hilfreicher als ein verbot das gilt fr und gleichermaen,2025-01-06 14:59:28+00:00,0,2,de,<pad> the mirror regulation is more helpful than a prohibition that applies to fr and equal</s>
_FalkoS_,Pinneberg,VasiFranco Ich finde es sehr merkwrdig dem hier die Schuld in die Schuhe zu schieben Es kann nicht sein was nicht sein darf Benennen Sie Ross amp Reiter,2025-01-06 13:35:25+00:00,0,0,de,<pad> VasiFranco I find it very merciless to blame this one in the shoes It can't be what can't be called Ross amp rider</s>
EUSchwerbehind1,"Berlin, Deutschland",196 Millionen Unterschriften fr Bllerverbot an Innenministerium bergeben,2025-01-06 13:31:12+00:00,0,2,de,<pad> Send 196 million signatures to Ministry of the Interior for banning bulls</s>
marillion13,"Baden-Württemberg, D",Ich hab auch die Petition von der Umwelthilfe bereits unterzeichnet und auf X und Quora gepostet erschrecken Haus und Wildtiere und verursachen eine Menge Aussto DasErste Bundeskanzler,2025-01-06 12:05:02+00:00,1,1,de,<pad> I have also already signed the petition from the environmental aid and posted on X and Quora terrified house and wildlife and cause a lot of excess TheFirst Chancellor</s>
YohanYorn,Freiluftklapse Deutschland,Das waren bestimmt die fiesen,2025-01-06 10:58:44+00:00,0,2,de,Das waren bestimmt die fiesen
trendingsurf,no_location,01062025 Whats the Hottest movie in Germany of News amp Politics Berlin360 Check out the REAL YouTube trends here,2025-01-06 09:30:34+00:00,0,0,en,01062025 Whats the Hottest movie in Germany of News amp Politics Berlin360 Check out the REAL YouTube trends here
rdntzd,Stillruhtder See,GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WELTAMSONNTAG RTLcom sat1 berlinerzeitung SZ Schade eigentlich dass wir uns immer weiter einschrnken mssen Vieles was vorher kein oder nur ein kleines Problem war geht jetzt pltzlich nicht mehr Jetzt nimmt man den Menschen ihr Schweizer Messer weg das nie fr einen Angriff verwendet worden wre,2025-01-06 08:33:03+00:00,0,0,de,"<pad> GdPHauptstadt dpa Tagesspiegel tagesschau ZDF FunkeBerlin WORLDAMSONNTAG RTLcom sat1 berlinerzeitung SZ In fact, it's a pity that we have to keep on cutting things down Much of what was not a problem or just a small problem is now suddenly no longer possible Now you take away the human being's Swiss knife that was never used for an attack</s>"
FloQuiRei,"München, Bayern",Es msste jetzt landesweit Prozesse wg dieser hageln Die haben rcksichtslos Passanten Polizei amp Einsatzkrfte attackiert haben mutwillig schwere Krperverletzung amp Sachbeschdigung inkaufgenommen Keine Gnade,2025-01-06 08:30:04+00:00,0,3,de,<pad> It was necessary now nationwide trials wg these hails who have ruthlessly attacked passers-by police forces have reluctantly bought serious assaults on property No mercy</s>
26fatih,eşkişehir,The UAE Banks Federation and AIM Congress 2025 are joining forces to shape the future of banking and financial innovation,2025-01-06 06:22:34+00:00,0,0,en,The UAE Banks Federation and AIM Congress 2025 are joining forces to shape the future of banking and financial innovation
HerrMayer77,Deutschland,VasiFranco Der selbst ist nicht gefhrlich es ist der Mensch der ihn benutzt Das Messer alleine ist ja auch nicht gefhrlich Sollte man deshalb alle Messer vernichten und verbieten Dann knnten Sie sich ab sofort ihre Brtchen mit dem Lffel schmieren,2025-01-05 20:27:20+00:00,0,5,de,"<pad> VasiFranco The self is not dishonest It's the person who uses it The knife alone is not dishonest Also, should you destroy all the knives and forbid them Then you can smear your breasts with the lffel from now on</s>"
SandySand5,Deutschland,Dmlicher geht immer,2025-01-05 19:49:28+00:00,0,1,de,<pad> It's always easier to walk</s>
NameTakenAussi,no_location,VasiFranco Da knnen die nichts fr,2025-01-05 18:10:56+00:00,0,0,de,<pad> VasiFranco There can't be anything for</s>
Madame1963,"Thüringen, Deutschland",Ah Scholz findet also dass Tierleid Umweltverschmutzung Lrmbelstigung und Verletzungen durch Bller komisch sind Fr mich sind das schwerwiegende Argumente fr ein Verbot Aber was wei ich schon,2025-01-05 15:28:48+00:00,0,0,de,"<pad> Ah Scholz finds that animal suffering pollution is strange to me, but what I know is that there are serious arguments for a ban.</s>"
claudihada,no_location,Revolutionize your logistics with insights from Bayers Johnny Ivanyi speaking on global supply chain resilience at AIM Congress 2025 PHNIX AKUMA,2025-01-05 15:08:07+00:00,0,0,en,Revolutionize your logistics with insights from Bayers Johnny Ivanyi speaking on global supply chain resilience at AIM Congress 2025 PHNIX AKUMA
CashFloh,no_location,Angesichts von 5 Toten vielen Schwerverletzten und Schden fr die Umwelt finde ich es dass NochKanzler Scholz ein Bllerverbot komisch findet Sprech des bildungsfernen Milieus und Anbiederung,2025-01-05 13:43:59+00:00,0,0,de,"<pad> Faced with 5 dead many seriously injured and injured for the environment, I find it funny that NochKanzler Scholz finds a ban on bulging speech of the remote milieu and biasing</s>"
daniela_biela,"Gondelsheim, Deutschland",numerusclaudius Wenn mich mir anschaue wie viele rechte Patrioten stolz mit einer Wagenladung fr 100e oder 1000e und dummen Sprchen im Internet posiert haben wrde ich sagen das hat lngst nicht nur mit Migration zu tun sondern mit mnnlichem Ego und viel,2025-01-05 13:39:43+00:00,0,4,de,"<pad> numbererusclaudius When I look at how many right-wing patriots have proudly posed with a cartload of 100e or 1000e and stupid sprees on the Internet, I would say this is not only about migration, but also about human ego and much</s>"
StopMeat,no_location,Tote Menschen und Tiere ausgebrannte Wohnungen durch Bller an es reicht Bitte unterzeichnet und teilt die Kampagne Bundesweites Bllerverbot jetzt und lasst uns Druck auf die Politik machen,2025-01-05 12:57:10+00:00,0,7,de,<pad> Dead people and animals burned out apartments by Bller to it enough Please sign and share the campaign Federal ban on Bller now and let's put pressure on politics</s>
ExpressFuchs,no_location,tagesschau Frau Faeser redet mir Zuviel und handelt aber nicht von Auslndern,2025-01-05 12:56:17+00:00,0,0,de,<pad> Mrs Faeser talks to me too much and does not deal with foreigners</s>
Inga_Ruppender,no_location,Hrte in der in Berlin ArtillerieKanonenschlge Von wem oder was wurde eingenommen Ich fordere fr die Zivilbevlkerung fr kommende Jahreswechselfeiern,2025-01-05 10:45:57+00:00,0,0,de,<pad> Hrte in der in Berlin ArtillerieKanonenschlge By whom or what was taken I demand for the civil population for the coming turn of the year</s>
VeronikaWedya,"Sidoarjo, Jawa Timur",Discover how realtime financial strategies are transforming business landscapes and creating limitless opportunities XRP,2025-01-05 10:23:41+00:00,0,0,en,Discover how realtime financial strategies are transforming business landscapes and creating limitless opportunities XRP
RussellsTeaP0T,Schönste Ecke Deutschlands.,Ein bundesweites Bllerverbot findet unser komisch Wann verschwindet dieser Clown endlich von der politischen Bhne,2025-01-05 10:07:40+00:00,1,4,de,<pad> A nationwide ban on bulls finds our funny when this clown finally disappears from the political frenzy</s>
aixrad,no_location,der Gewerkschaft der zum,2025-01-05 09:57:14+00:00,0,0,de,<pad> the trade union of of of the</s>
FHA567748127460,Deutschland,in Kugelbombe ttet an,2025-01-05 09:21:52+00:00,0,0,de,in Kugelbombe ttet an
Transkanzler,Silicon Valley,Alle Jahre wieder Komisch,2025-01-05 09:20:09+00:00,1,1,de,<pad> Every year funny again</s>
Dieter_Rakete,"Hamburg, Deutschland",Das sind aber mal Schlagzeilen aus der WELT auf Polizisten Rufe nach hrterer Gangart gegen Tter So darf kein ruhiger Jahreswechsel aussehen Die Migrationspolitik in zu vielen Lndern ist vllig irre,2025-01-05 09:19:57+00:00,0,0,de,<pad> But these are headlines from the World on police calls for a better course against Tter This is not a quiet year's change The migration policy in too many countries is completely insane</s>
Bugsbanna1,no_location,BllerTod in Hamburg Kugelbombe ttet KarateMeister an Silvester,2025-01-05 09:14:59+00:00,0,0,de,<pad> BllerDeath in Hamburg Ball bomb ttet KarateMaster on New Year's Eve</s>
blaubeerblau2,liminal space,squirrelpics1 Wre es nicht wesentlich sinnvoller den Verkauf von zu verbieten,2025-01-05 09:13:25+00:00,0,1,de,<pad> squirrelpics1 We it is not much more meaningful to prohibit the sale of</s>
PachT1945,Erfurt-Melchendorf,050125 amp statt das ist geistige via PachT,2025-01-05 03:15:39+00:00,0,1,de,<pad> 050125 amp instead of that is mental via PachT</s>
info_bitte,everyplace,ISefati mit sollte es erst wieder geben wenn sich die Verhltnisse in normalisieren wie vor ca 30 Jahren Zwar gabs auch damals gengend rgernisse am Silvester aber keine Gewalt arabischer trkischer und osteuropischer Chaoten wie im Jahre 2024,2025-01-04 21:21:56+00:00,0,0,de,<pad> Isefati with should not exist again until the errors normalize in the same way as about 30 years ago Although there were also generative reasons at that time on New Year's Eve but no violence of Arab Turkic and Eastern European Chaots as in 2024</s>
LandesEchoPrag,"Praha, Česká republika",Im Gegensatz zu Deutschland gab es keine Toten aber auch in Tschechien verletzten sich Menschen durch Bller in der Silvesternacht zum Teil schwer Die Luftverschmutzung durch Pyrotechnik sprengte alle Rekorde,2025-01-04 19:19:03+00:00,0,0,de,"<pad> In contrast to Germany, there were no deaths but also in the Czech Republic, people were injured by Bller on New Year's Eve, partly severe Air pollution from pyrotechnics blew up all records</s>"
sMoony248756,"Ansbach, Deutschland",jetteniz httest deinen Tweet nicht lschen mssen Ich fand ihn mehr als Zutreffend Mnner die sich ihre Hnde wegsprengen knnen definitiv sich nicht mehr an Frauen vergreifen Allen toxischen Mnnern wnsche ich das von Herzen,2025-01-04 17:29:32+00:00,0,0,de,<pad> jetteniz didn't have to lick your tweet I found it more than true Menner who can blow their hands away can definitely no longer attack women All toxic men I want from the heart</s>
Rembrandt1405,Rembrandt0514@s🅾cial.ano❌inon,Robby68142735 hier kann eine gegen unterschrieben werden,2025-01-04 17:00:31+00:00,7,13,de,<pad> Robby68142735 here can be signed against</s>
SWPde_bot,"Ulm, Deutschland",bei Weienhorn Pferd geht nach durch und schleift 85Jhrigen mit,2025-01-04 16:50:21+00:00,0,1,de,<pad> with Weienhorn horse goes through and grinds 85yrigen with</s>
gunnar_ror,Bayern ,dorisorchid Die sollten ein Gesetz zur pflicht vorschlagen Im ganze Osten wre ab nchstem Jahr,2025-01-04 15:32:23+00:00,0,0,de,<pad> dorisorchid They should propose a law on duty In the whole of the East from the next year</s>
wochenblattnews,Aulendorf,Waldseer Stadtsee wird zum Schauplatz der Nachlssigkeit,2025-01-04 15:27:42+00:00,0,0,de,<pad> Waldseer Stadtsee becomes the scene of recklessness</s>
Carsten_Fi,no_location,Schusswaffen und Messer verbieten aber einmal im Jahr unbegrenzt Sprengstoff im ALDI kaufen ist okay,2025-01-04 13:41:44+00:00,0,1,de,<pad> Firearms and knives ban but buy unlimited explosives in ALDI once a year is okay</s>
KH82865104,Deutschland ,Mir stellt sich die Frage warum diese in oder verkauft werden drfen Diese Lnder gehren auch zur Machtwort zum Thema Bllerverbot Scholz findet es irgendwie komisch via WEBDENews,2025-01-04 13:17:46+00:00,1,3,de,<pad> To me the question arises why these are in or sold these Lnder also desire to be the power word on the topic Bleller ban Scholz finds it somehow funny via WEBDENews</s>
tonald_dru14202,Franken,07user Nicht die sind das Problem So lange das nicht eingesehen wird finden diese Bestien immer wieder irgendwas um es den um die Ohren zu schlagen Wie naif seit ihr eigentlich Ist es euch lieber wenn dann nur noch durch die Nacht fliegen Es ist,2025-01-04 12:13:37+00:00,0,0,de,"<pad> 07user Not those are the problem As long as that is not seen, these beasts always find something to beat it around the ears How naif since you actually do It's better if you just fly through the night</s>"
nor_arnold,"Berlin, Deutschland",Wer schon mal z B in oder gefeiert hat wei wie frhlich und ausgelassen man auch ohne feiern kann Selbst in ist es nicht so schlimm wie in Deutschland Deshalb,2025-01-04 11:43:34+00:00,1,1,de,<pad> Who has ever celebrated e.g. in or knows how early and left out you can celebrate even without It's not as bad in itself as in Germany That's why</s>
Leo_Deutscher,Deutschland 🇩🇪,MOIN Habts ein schnes 1 Wochenende 2025 nach diesem etwas unschnen Start ins neue Jahr nein danke,2025-01-04 10:11:40+00:00,0,0,de,<pad> MOIN Have a snowy 1 weekend 2025 after this somewhat blurred start into the new year no thank you</s>
Leo83084272,no_location,via YouTube Ich distzanziere mich explizit von dem Kanal der anscheinend der AFD zugewendet ist,2025-01-04 09:51:20+00:00,0,1,de,<pad> via YouTube I explicitly distance myself from the channel that seems to be turned to the AFD</s>
b_sappek,no_location,gegen ein wre nicht kontrollierbar Was fr ein Quatsch Wir haben ein gibt auch keinen igen Schutz aber es hilft 5 Tote zig Verletzte Seht hin schaut hin amp hrt zu amp wacht auf amp werden als eingesetzt,2025-01-04 09:09:35+00:00,1,2,de,<pad> against a wre not controllable What for a nonsense We have a gives also no igen protection but it helps 5 dead zig injured look look look look up amp hrt to amp wakes on amp be used as</s>
